"RunTime","ExecutableName"
"2026-08-17 18:30:09","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAMDATA\MICROSOFT\WINDOWS DEFENDER\PLATFORM\4.18.26070.9-0\MPCMDRUN.EXE"
"2026-08-17 18:31:29","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\MPSIGSTUB.EXE"
"2026-08-17 18:34:19","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES (X86)\MICROSOFT\EDGEWEBVIEW\APPLICATION\151.0.4129.86\MSEDGEWEBVIEW2.EXE"
"2026-08-17 18:34:19","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES (X86)\MICROSOFT\EDGEWEBVIEW\APPLICATION\151.0.4129.86\MSEDGEWEBVIEW2.EXE"
"2026-08-17 18:34:19","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES (X86)\MICROSOFT\EDGEWEBVIEW\APPLICATION\151.0.4129.86\MSEDGEWEBVIEW2.EXE"
"2026-08-17 18:34:19","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES (X86)\MICROSOFT\EDGEWEBVIEW\APPLICATION\151.0.4129.86\MSEDGEWEBVIEW2.EXE"
"2026-08-17 18:34:19","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES (X86)\MICROSOFT\EDGEWEBVIEW\APPLICATION\151.0.4129.86\MSEDGEWEBVIEW2.EXE"
"2026-08-17 18:34:19","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES (X86)\MICROSOFT\EDGEWEBVIEW\APPLICATION\151.0.4129.86\MSEDGEWEBVIEW2.EXE"
"2026-08-17 18:37:32","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\NOTEPAD++\NOTEPAD++.EXE"
"2026-08-17 18:29:53","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWSNOTEPAD_11.2606.15.0_X64__8WEKYB3D8BBWE\NOTEPAD\NOTEPAD.EXE"
"2026-08-17 18:34:18","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\WINRAR\RAREXTINSTALLER.EXE"
"2026-08-17 18:34:49","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE"
"2026-08-17 18:31:08","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\RUNTIMEBROKER.EXE"
"2026-08-17 18:30:10","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SECURITYHEALTH\10.0.29628.1000-0\SECURITYHEALTHHOST.EXE"
"2026-08-17 18:30:10","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SECURITYHEALTH\10.0.29628.1000-0\SECURITYHEALTHHOST.EXE"
"2026-08-17 18:34:49","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SPPSVC.EXE"
"2026-08-17 18:30:10","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SVCHOST.EXE"
"2026-08-17 18:31:08","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SVCHOST.EXE"
"2026-08-17 18:34:53","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SVCHOST.EXE"
"2026-08-17 18:32:08","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SVCHOST.EXE"
"2026-08-17 18:34:49","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SVCHOST.EXE"
"2026-08-17 18:30:19","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SVCHOST.EXE"
"2026-08-17 18:31:06","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SVCHOST.EXE"
"2026-08-17 18:34:49","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\TASKHOSTW.EXE"
"2026-08-17 18:30:10","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\TASKHOSTW.EXE"
"2026-08-17 18:34:50","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.26100.8648_NONE_A50EF8E3775E8E5E\TIWORKER.EXE"
"2026-08-17 18:34:50","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SERVICING\TRUSTEDINSTALLER.EXE"
"2026-08-17 18:32:27","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES (X86)\GOOGLE\GOOGLEUPDATER\152.0.7933.0\UPDATER.EXE"
"2026-08-17 18:32:27","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES (X86)\GOOGLE\GOOGLEUPDATER\152.0.7933.0\UPDATER.EXE"
"2026-08-17 18:35:40","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES (X86)\VIDEOLAN\VLC\VLC.EXE"
"2026-08-17 18:34:18","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\WINRAR\WINRAR.EXE"
"2026-08-17 18:30:19","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE"
"2026-08-17 18:31:29","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\AMD64\WUAUCLTCORE.EXE"
